niprod,cod_prod,des_prod,niprov,cod_prov,rsoc,cod_prodpr,cod_barrpr,fecvig,cost_usual,cost_ext,plazo_pago,pc_pv,prec_uc,prec_uc_ext,preferido
13051,43271,CALLEXE 1000 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,03/10/2024,0,0,0,0,"30037,528","30037,528",0
13052,43272,CALLEXE 1000 mg comp.rec.x 50,66,DIS0066,FARMANET S.A.,,,03/05/2024,0,0,0,0,"73438,715","73438,71533",0
13053,43269,CALLEXE 500 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,19/04/2024,0,0,0,0,"73080,28","73080,28",0
13054,43270,CALLEXE 500 mg comp.rec.x 50,66,DIS0066,FARMANET S.A.,,,05/06/2023,0,0,0,0,"12147,365","12147,365",0
13055,45365,CALLEXE 500 mg iny.a.x 5,66,DIS0066,FARMANET S.A.,,,01/06/2024,0,0,0,0,"31109,24","31109,24",0
13081,55704,CONDUCTASA 1200 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,25/02/2022,0,0,0,0,"11682,15","11682,15",0
13083,49185,CONDUCTASA 800 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,25/02/2022,0,0,0,0,"7303,06","7303,06",0
13092,44188,CORTICAS RETARD iny.f.a.x 1 x 2 ml,66,DIS0066,FARMANET S.A.,,,15/11/2022,0,0,0,0,"621,868","621,868",0
13094,56245,CRADA sol.oral x 2 ml,66,DIS0066,FARMANET S.A.,,,27/09/2022,0,0,0,0,"314,7266667","314,7266667",0
13095,44189,CRONO CORTICAS susp.iny.f.a.x 1 x 2 ml,66,DIS0066,FARMANET S.A.,,,06/09/2024,0,0,0,0,"6985,463","6985,463",0
13128,54919,DILCORAN PLUS 160/10 mg comp.rec.x 56,66,DIS0066,FARMANET S.A.,,,07/06/2024,0,0,0,0,"25567,19389","25567,19389",0
13136,43844,ELIFER 100 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"1325,97","1325,97",0
13172,36177,EURETICO 50 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,31/05/2022,0,0,0,0,"819,89","819,89",0
13176,27828,EXPLANER 30 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,25/02/2022,0,0,0,0,"1003,627","1003,627",0
13177,24055,EXPLANER 60 60 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,19/11/2024,0,0,0,0,"16678,5555","16678,5555",0
13178,27829,EXPLANER 60 60 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,05/06/2023,0,0,0,0,"4705,6275","4705,627",0
13195,6080,FACTOR AG 200 mg comp.x 40,66,DIS0066,FARMANET S.A.,,,21/03/2024,0,0,0,0,"8206,3495","8206,3495",0
13205,1952,FACTOR AG GOTAS Ped.gts.x 30 ml,66,DIS0066,FARMANET S.A.,,,04/08/2022,0,0,0,0,"983,719","983,719",0
13243,55841,HIPOLIPOL 10 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,17/08/2023,0,0,0,0,"3152,642","3152,642",0
13246,55842,HIPOLIPOL 20 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,17/08/2023,0,0,0,0,"5596,934","5596,934",0
13249,55843,HIPOLIPOL 40 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,17/08/2023,0,0,0,0,"9508,16","9508,16",0
13265,41672,INHALAN spray nasal x 120 ds.,66,DIS0066,FARMANET S.A.,,,14/10/2024,0,0,0,0,"2612,231583","2612,231583",0
13303,PSI437060,LEXTOR 10 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"2065,303333","2065,303333",0
13305,PSI437062,LEXTOR 20 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,28/03/2023,0,0,0,0,"6317,32","6317,32",0
13306,55080,LIMAFIL 100 AP 100 mg cáps.lib.prol.x30,66,DIS0066,FARMANET S.A.,,,29/02/2024,0,0,0,0,"8041,114533","8041,114533",0
13347,43014,MONTRATE 10 mg comp. x 30,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"2244,936667","2244,936667",0
13348,43012,MONTRATE 4 mg comp.mast.x 30,66,DIS0066,FARMANET S.A.,,,30/10/2023,0,0,0,0,"6647,926","6647,926",0
13349,43013,MONTRATE 5 mg comp.mast.x 30,66,DIS0066,FARMANET S.A.,,,30/10/2023,0,0,0,0,"6767,163","6767,163",0
13355,46522,NEURISTAN 25 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,14/10/2024,0,0,0,0,"4059,333333","4059,333333",0
13356,54227,NEURISTAN 50 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,14/10/2024,0,0,0,0,"8068,259643","8068,259643",0
13376,57703,NOXOPRAN 1 mg comp.x 100,66,DIS0066,FARMANET S.A.,,,15/07/2022,0,0,0,0,"13546,25","13546,25",0
13379,42070,OLEOFIN 120 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,05/04/2023,0,0,0,0,"7948,31","7948,31",0
13380,42071,OLEOFIN 120 mg cáps.x 60,66,DIS0066,FARMANET S.A.,,,22/09/2023,0,0,0,0,"27714,1048","27714,1048",0
13390,37066,PANTOCAS 40 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,05/04/2023,0,0,0,0,"2093,791","2093,791",0
13412,33410,PLEYAR 75 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,03/11/2022,0,0,0,0,"4739,618","4739,618",0
13438,57659,REMEXAL 10 mg comp.rec.x 10,66,DIS0066,FARMANET S.A.,,,13/01/2024,0,0,0,0,"16913,041","16913,041",0
13442,57663,REMEXAL 20 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,19/11/2024,0,0,0,0,"55952,6135","55952,6135",0
13497,48352,TENCAS 5 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,03/11/2022,0,0,0,0,"886,804","886,804",0
13506,48672,TOFLUX 200 mg sob.x 20,66,DIS0066,FARMANET S.A.,,,05/06/2023,0,0,0,0,"2982,3655","2982,366",0
13507,48356,TOFLUX 600 mg sob.x 10,66,DIS0066,FARMANET S.A.,,,14/02/2022,0,0,0,0,"403,2228333","403,2228333",0
13508,48357,TOFLUX 600 mg sob.x 20,66,DIS0066,FARMANET S.A.,,,14/10/2024,0,0,0,0,"6539,72965","6539,72965",0
13509,49128,TOFLUX JARABE jbe.x 100 ml,66,DIS0066,FARMANET S.A.,,,14/10/2024,0,0,0,0,"3317,9779","3317,9779",0
13520,49188,UROKIT comp.lib.prol.x 60,66,DIS0066,FARMANET S.A.,,,25/02/2022,0,0,0,0,"2256,83","2256,83",0
13523,10540,UROKIT sob.x 60,66,DIS0066,FARMANET S.A.,,,30/10/2023,0,0,0,0,"8736,383875","8736,384063",0
13538,45249,VACUNACE sob.x 30,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"2743,2825","2743,2825",0
13541,46326,VALCAS 250 mg comp.x 50,66,DIS0066,FARMANET S.A.,,,23/11/2023,0,0,0,0,"4104,371667","4104,371667",0
13543,46327,VALCAS 500 mg comp.x 50,66,DIS0066,FARMANET S.A.,,,06/09/2024,0,0,0,0,"13608,53702","13608,53702",0
14037,52291,JAKAVI 10 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,28/06/2024,0,0,0,0,"6638552,48","6638552,48",0
14041,54201,KISQALI 200 mg comp.rec.x 21,66,DIS0066,FARMANET S.A.,,,07/12/2023,0,0,0,0,"637986,46","637986,46",0
14055,43963,LIORESAL comp.x 60,66,DIS0066,FARMANET S.A.,,,17/07/2023,0,0,0,0,"3167,823333","3167,823333",0
14069,38664,MYFORTIC 180mg comp.gastrorr.x120,66,DIS0066,FARMANET S.A.,,,10/03/2023,0,0,0,0,"40395,77337","40395,77333",0
14071,38665,MYFORTIC 360mg comp.gastrorr.x120,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"534739,98","534739,98",0
14135,55614,REVOLADE 50 mg comp.x 28,66,DIS0066,FARMANET S.A.,,,23/11/2022,0,0,0,0,"366499,9","366499,9",0
14141,55068,RYDAPT 25 mg cáps.bl.x 112,66,DIS0066,FARMANET S.A.,,,09/03/2023,0,0,0,0,"2569618,79","2569618,79",0
14146,13907,SANDIMMUN NEORAL 100 mg cáps.x 50,66,DIS0066,FARMANET S.A.,,,23/09/2024,0,0,0,0,"283266,02","283266,02",0
14156,10104,SANDOSTATIN 0.10 mg a.x 5 x 1 ml,66,DIS0066,FARMANET S.A.,,,13/12/2024,0,0,0,0,"40185,5315","40185,5315",0
14171,22379,SIMULECT 20 mg f.a.x 1+a.disolv.,66,DIS0066,FARMANET S.A.,,,10/02/2023,0,0,0,0,"262756,1117","262756,1117",0
14185,9414,TEGRETOL 200 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,29/05/2023,0,0,0,0,"3821,049667","3821,05",0
14186,43335,TEGRETOL jbe.x 100 ml,66,DIS0066,FARMANET S.A.,,,30/04/2024,0,0,0,0,"4032,8078","4032,8078",0
14190,9259,TEGRETOL 400 LC 400 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,07/05/2024,0,0,0,0,"22156,17153","22156,17153",0
14191,629,TEGRETOL 400 LC 400 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,17/07/2023,0,0,0,0,"9140,36","9140,36",0
14206,22592,TRILEPTAL jbe.x 100 ml,66,DIS0066,FARMANET S.A.,,,10/03/2023,0,0,0,0,"3610,349667","3610,349667",0
17536,47605,FADA MESNA 200 mg a.x 10,66,DIS0066,FARMANET S.A.,,,11/05/2023,0,0,0,0,"11305,31667","11305,31667",0
17564,47401,FADA PAMIDRONATO 90 mg f.a.x 1+1 diluy.,66,DIS0066,FARMANET S.A.,,,10/12/2021,0,0,0,0,"658,874","658,874",0
18818,325,FERRO FOLIC comp.x 60,66,DIS0066,FARMANET S.A.,,,18/05/2023,0,0,0,0,"2297,594","2297,594",0
18823,57486,FORTCINOLONA 40 40 mg amp.x 1 ml,66,DIS0066,FARMANET S.A.,,,05/12/2023,0,0,0,0,"5575,797","5575,797",0
18860,36695,MENIEX 16 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,07/12/2023,0,0,0,0,"3375,368","3375,368",0
18864,28303,MENIEX 8 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"675,17","675,17",0
18865,28304,MENIEX 8 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"1087,748","1087,748",0
18876,30464,MUPIROX 2% ung.x 15 g,66,DIS0066,FARMANET S.A.,,,10/12/2024,0,0,0,0,"7307,9463","7307,9463",0
18878,28302,MUPIROX NASAL 2% ung.x 5 g,66,DIS0066,FARMANET S.A.,,,10/12/2024,0,0,0,0,"5599,6402","5599,6402",0
18934,43980,SOLENIL 100 PLUS cr.x 150 g,66,DIS0066,FARMANET S.A.,,,03/11/2022,0,0,0,0,"1846,694743","1846,694743",0
18984,35536,ALLOPURINOL GADOR 100 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,28/09/2023,0,0,0,0,"1338,92","1338,92",0
18987,35537,ALLOPURINOL GADOR 300 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,20/02/2024,0,0,0,0,"4715,65","4715,65",0
19012,18873,AMBISOME 50 mg f.a.x 1 +disolv.,66,DIS0066,FARMANET S.A.,,,19/11/2024,0,0,0,0,"183809,3073","183809,3073",0
19057,3853,BILETAN 25 mg grag.x 40,66,DIS0066,FARMANET S.A.,,,06/10/2023,0,0,0,0,"1870,0755","1870,0755",0
19059,8100,BILETAN ENZIMATICO comp.x 20,66,DIS0066,FARMANET S.A.,,,06/10/2023,0,0,0,0,"1902,6459","1902,6459",0
19067,50165,BILETAN FORTE 50 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,06/10/2023,0,0,0,0,"3621,34125","3621,34125",0
19084,19054,CALCIMAX D3 comp.rec.x 60,66,DIS0066,FARMANET S.A.,,,20/02/2024,0,0,0,0,"5951,432778","5951,432778",0
19116,35113,CORACIL 10 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,15/07/2022,0,0,0,0,"1231,136667","1231,136667",0
19117,34159,CORTIPYREN B 4 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,09/08/2024,0,0,0,0,"3721,384","3721,384",0
19118,3867,CORTIPYREN B 40 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,09/08/2024,0,0,0,0,"17094,144","17094,144",0
19119,12718,CORTIPYREN B 8 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,09/08/2024,0,0,0,0,"8449,88","8449,88",0
19128,30326,DANANTIZOL 20 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,06/09/2024,0,0,0,0,"6285,063704","6285,063704",0
19129,3869,DANANTIZOL 5 mg comp.x 100,66,DIS0066,FARMANET S.A.,,,06/09/2024,0,0,0,0,"5042,19","5042,19",0
19132,57063,DEKAS PLUS gts.orales x 60 ml,66,DIS0066,FARMANET S.A.,,,02/09/2022,0,0,0,0,"6504,79","6504,79",0
19138,47842,DESIRE 2 mg comp.rec.x 28,66,DIS0066,FARMANET S.A.,,,20/02/2024,0,0,0,0,"23878,4835","23878,484",0
19147,43472,DIABESIL AP 1000 AP 1000 mg comp.rec.x60,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"18740,24056","18740,24056",0
19150,49654,DIABESIL AP 500 AP 500 mg comp.rec.x60,66,DIS0066,FARMANET S.A.,,,20/02/2024,0,0,0,0,"8818,827","8818,826667",0
19153,43470,DIABESIL AP 850 AP 850 mg comp.rec.x60,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"14763,52267","14763,5225",0
19216,3875,ENEMOL sol.x 135 ml,66,DIS0066,FARMANET S.A.,,,11/11/2024,0,0,0,0,"7665,866111","7665,866111",0
19219,45554,EPLERONA 25 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,07/06/2024,0,0,0,0,"14559,75","14559,75",0
19236,34641,FILTEN 25 mg comp.ran.x 60,66,DIS0066,FARMANET S.A.,,,25/10/2022,0,0,0,0,"2695,8491","2695,8491",0
19238,34634,FILTEN 3.125 mg comp.ran.x 30,66,DIS0066,FARMANET S.A.,,,24/04/2023,0,0,0,0,"763,9465","763,946",0
19241,34635,FILTEN 3.125 mg comp.ran.x 60,66,DIS0066,FARMANET S.A.,,,07/05/2024,0,0,0,0,"5627,778571","5627,778571",0
19243,51131,FILTEN 50 mg comp.ran.x 30,66,DIS0066,FARMANET S.A.,,,07/05/2024,0,0,0,0,"13016,535","13016,535",0
19266,PSI423008,FOXETIN 10 10 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,27/09/2022,0,0,0,0,"1511,9835","1511,9835",0
19275,35547,GADOLAX sol.oral x 45 ml,66,DIS0066,FARMANET S.A.,,,06/09/2024,0,0,0,0,"9784,417708","9784,417708",0
19284,34647,GADOPRIL 10 mg comp.ran.x 30,66,DIS0066,FARMANET S.A.,,,29/07/2022,0,0,0,0,"682,642","682,642",0
19288,34643,GADOPRIL 2.5 mg comp.ran.x 30,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"565,6805","565,6805",0
19307,42958,GAMMATET T 500UI jga.prell.+toxoide,66,DIS0066,FARMANET S.A.,,,26/05/2022,0,0,0,0,"10396,24","10396,24",0
19325,54029,GAVIN 25 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,24/04/2023,0,0,0,0,"1247,586333","1247,586667",0
19331,54031,GAVIN 50 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,24/04/2023,0,0,0,0,"2692,6806","2692,6806",0
19335,54033,GAVIN 75 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,24/04/2023,0,0,0,0,"3215,967933","3215,967933",0
19337,48390,GAVIN 75 BIRRANURADO 75 mg comp.birran.x 30,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"5061,788917","5061,789083",0
19344,43474,HIPOGLUT 4 4 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"10698,868","10698,868",0
19347,45015,HIPOGLUT MET 4mg/1000mg x 30 comp.,66,DIS0066,FARMANET S.A.,,,26/01/2022,0,0,0,0,"957,2875","957,2875",0
19362,28135,LERCADIP 10 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,31/05/2022,0,0,0,0,"1510,89","1510,89",0
19364,38573,LERCADIP 20 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,31/05/2022,0,0,0,0,"2271,905","2271,905",0
19374,28144,MARVIL 70 mg comp.x 4,66,DIS0066,FARMANET S.A.,,,08/05/2024,0,0,0,0,"9650,31688","9650,31688",0
19384,19885,MIDAX 10mg comp.x28 (Imp.),66,DIS0066,FARMANET S.A.,,,20/09/2022,0,0,0,0,"12392,22","12392,22",0
19387,41317,MIDAX 5mg comp.x28 (Imp.),66,DIS0066,FARMANET S.A.,,,11/01/2023,0,0,0,0,"6393,39","6393,39",0
19390,50657,MYRBETRIC 25 mg comp.lib.prol.x 30,66,DIS0066,FARMANET S.A.,,,25/02/2022,0,0,0,0,"2990,762","2990,762",0
19391,50658,MYRBETRIC 50 mg comp.lib.prol.x 30,66,DIS0066,FARMANET S.A.,,,16/01/2023,0,0,0,0,"6995,1425","6995,1425",0
19407,37219,OMNIC OCAS 0.4mg comp.lib.prol.x 30,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"28920,041","28920,041",0
19408,51153,OMNIC OCAS 0.4mg comp.lib.prol.x 60,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"51877,822","51877,822",0
19412,57480,PALIAX 160 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"19590,343","19590,343",0
19413,57481,PALIAX 320 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"5521,9679","5521,9679",0
19414,57479,PALIAX 80 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,25/10/2023,0,0,0,0,"5023,8555","5023,8555",0
19416,57484,PALIAX D 160/25 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,26/01/2022,0,0,0,0,"1620,177","1620,177",0
19417,57485,PALIAX D 320/25 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,26/01/2022,0,0,0,0,"1726,891","1726,891",0
19418,57482,PALIAX D 80/12.5 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,26/01/2022,0,0,0,0,"1207,744","1207,744",0
19429,51324,PAXON D 100/12.5 mg comp.rec.x30,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"4209,125","4209,125",0
19431,51325,PAXON D 100/25 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,25/06/2024,0,0,0,0,"14172,668","14172,668",0
19433,48982,PAXON D 50/12.5 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,25/06/2024,0,0,0,0,"12793,7625","12793,7625",0
19435,48983,PAXON D 50/12.5 mg comp.rec.x 60,66,DIS0066,FARMANET S.A.,,,24/02/2023,0,0,0,0,"4994,946","4994,946",0
19451,30559,PROGRAF 0.5 mg cáps.x 50,66,DIS0066,FARMANET S.A.,,,09/01/2023,0,0,0,0,"14888,30125","14888,30125",0
19452,18761,PROGRAF 1 mg cáps.x 100,66,DIS0066,FARMANET S.A.,,,09/01/2023,0,0,0,0,"44550,93229","44550,93229",0
19455,41617,PROGRAF XL 0.5mg cáps.acc.prol.x 50,66,DIS0066,FARMANET S.A.,,,30/11/2022,0,0,0,0,"14620,7175","14620,7175",0
19456,41618,PROGRAF XL 1 mg cáps.acc.prol.x 50,66,DIS0066,FARMANET S.A.,,,16/01/2023,0,0,0,0,"24252,17","24252,17",0
19459,3908,PROPRANOLOL GADOR 10 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,10/12/2024,0,0,0,0,"4667,992857","4667,992857",0
19460,12900,PROPRANOLOL GADOR 40 mg comp.x 100,66,DIS0066,FARMANET S.A.,,,10/12/2024,0,0,0,0,"19682,6586","19682,6586",0
19462,3910,PROPRANOLOL GADOR 80 mg comp.x 50,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"1149,902667","1149,902667",0
19475,2219,RELIVERAN ad.gts.x 20 ml,66,DIS0066,FARMANET S.A.,,,25/06/2024,0,0,0,0,"4592,59735","4592,59735",0
19476,2220,RELIVERAN ad.gts.x 60 ml,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"3489,6983","3489,6983",0
19477,2217,RELIVERAN nñ.gts.x 20 ml,66,DIS0066,FARMANET S.A.,,,25/06/2024,0,0,0,0,"3896,74752","3896,74752",0
19478,2216,RELIVERAN comp.x 20,66,DIS0066,FARMANET S.A.,,,01/08/2023,0,0,0,0,"1073,4605","1073,4605",0
19488,14548,RISPERIN 1 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,07/12/2022,0,0,0,0,"1043,665333","1043,665333",0
19489,14549,RISPERIN 1 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"19390,96133","19390,96133",0
19490,44445,RISPERIN 1mg/ml sol.oral x 30 ml,66,DIS0066,FARMANET S.A.,,,06/10/2023,0,0,0,0,"5038,344333","5038,344333",0
19491,14550,RISPERIN 2 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,08/09/2023,0,0,0,0,"4871,5005","4871,5005",0
19492,14551,RISPERIN 2 mg comp.x 60,66,DIS0066,FARMANET S.A.,,,08/01/2025,0,0,0,0,"43887,334","43887,334",0
19510,34010,SINLIP 10 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,31/05/2022,0,0,0,0,"1144,608","1144,608",0
19512,34011,SINLIP 20 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,15/07/2022,0,0,0,0,"2554,786","2554,786",0
19513,45251,SINLIP 20 mg comp.rec.x 60,66,DIS0066,FARMANET S.A.,,,08/09/2023,0,0,0,0,"12942,093","12942,093",0
19518,PSI411984,SOMIT 10 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,22/09/2022,0,0,0,0,"1201,66086","1201,66086",0
19538,3925,TAMOXIFENO GADOR 10 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,16/01/2023,0,0,0,0,"710,8395","710,8395",0
19540,3927,TAMOXIFENO GADOR 20 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,25/02/2022,0,0,0,0,"877,268","877,268",0
19543,49536,TONIBRAL 20 20 mg comp.rec.ran.x 30,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"2643,503333","2643,503333",0
19578,50352,XELEVIA MET 50/1000 mg comp.rec.x 56,66,DIS0066,FARMANET S.A.,,,06/10/2023,0,0,0,0,"26225,1465","26225,1465",0
22154,13145,RISPERDAL 1 mg comp.x 20,66,DIS0066,FARMANET S.A.,,,30/11/2022,0,0,0,0,"1043,66","1043,66",0
23758,49732,SAIZEN 6 MG 5.83 mg/ml sol.iny.x 1,66,DIS0066,FARMANET S.A.,,,14/06/2023,0,0,0,0,"76192,50417","76192,50417",0
92768,47226,MIVUTEN comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,15/11/2022,0,0,0,0,"2798,803333","2798,803333",0
92858,46549,SELMIVIR comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,21/09/2022,0,0,0,0,"3080,353","3080,353",0
92921,53547,TRIVENZ comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,03/12/2022,0,0,0,0,"4998,81","4998,81",0
92946,51449,VIRONTAR N comp.rec.y ran.x 30,66,DIS0066,FARMANET S.A.,,,17/10/2022,0,0,0,0,"17982,174","17982,174",0
92949,34498,VIRORREVER 600 600 mg comp.x 30,66,DIS0066,FARMANET S.A.,,,18/01/2023,0,0,0,0,"2549,546667","2549,546667",0
92969,56148,ZEVUVIR 50 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,26/10/2022,0,0,0,0,"18001,67","18001,67",0
92970,57621,ZEVUVIR L PACK comp.rec.x 30+30,66,DIS0066,FARMANET S.A.,,,24/06/2022,0,0,0,0,"17999,04","17999,04",0
94560,42684,ACC EXPECTORANTE 600 mg comp.eferv.x 20,66,DIS0066,FARMANET S.A.,,,11/05/2022,0,0,0,0,"673,598","673,598",0
94584,43534,BIOCLAVID 875/125 comp.rec.x 14,66,DIS0066,FARMANET S.A.,,,04/02/2022,0,0,0,0,"436,8073333","436,8073333",0
94684,55636,LECTRUM 22.5 MG kit x 1,66,DIS0066,FARMANET S.A.,,,31/05/2023,0,0,0,0,"89469,93","89469,93",0
94696,44420,MMF SANDOZ 500 mg comp.rec.x 50,66,DIS0066,FARMANET S.A.,,,09/06/2023,0,0,0,0,"6995,6824","6995,6824",0
94715,55711,PARICALCITOL SANDOZ 5 mcg f.a. x 5 x 1 ml,66,DIS0066,FARMANET S.A.,,,06/09/2023,0,0,0,0,"13347,49067","13347,49067",0
94757,47284,TACROLIMUS SANDOZ 0.5 mg cáps.x 50,66,DIS0066,FARMANET S.A.,,,18/05/2023,0,0,0,0,"14983,375","14983,375",0
94759,47606,TACROLIMUS SANDOZ 1 mg cáps.x 100,66,DIS0066,FARMANET S.A.,,,22/03/2023,0,0,0,0,"39641,61333","39641,61333",0
94762,47286,TACROLIMUS SANDOZ 5 mg cáps.x 50,66,DIS0066,FARMANET S.A.,,,28/07/2022,0,0,0,0,"63294,995","63294,995",0
94768,33583,TAMSUNA 0.4 mg cáps.x 30,66,DIS0066,FARMANET S.A.,,,04/02/2022,0,0,0,0,"461,49625","461,49625",0
96816,41601,CALLEXE 500 mg comp.rec.x 60,66,DIS0066,FARMANET S.A.,,,03/10/2024,0,0,0,0,"27795,132","27795,132",0
109662,26200,RECUGEL gel oft.x 10 g,66,DIS0066,FARMANET S.A.,,,10/12/2024,0,0,0,0,"13484,601","13484,601",0
119485,37388,CREON 25000 cáps.x 100,66,DIS0066,FARMANET S.A.,,,10/12/2021,0,0,0,0,"7163,1805","7163,1805",0
119525,4653,NORMORYTMIN 300 mg comp.rec.x 20,66,DIS0066,FARMANET S.A.,,,10/12/2021,0,0,0,0,"968,981","968,981",0
120355,57966,FORTCINOLONA 6 mg/ml a.x 1,66,DIS0066,FARMANET S.A.,,,07/12/2023,0,0,0,0,"2269,3202","2269,3202",0
120356,57967,FORTCINOLONA 6 mg/ml a.x 3,66,DIS0066,FARMANET S.A.,,,05/08/2023,0,0,0,0,"3319,342","3319,342",0
121197,58286,AMINET 30 mg comp.rec.x 30,66,DIS0066,FARMANET S.A.,,,27/02/2024,0,0,0,0,"82059,78333","82059,78333",0
121259,58691,VANSERIN 34 mg cáps. x 30,66,DIS0066,FARMANET S.A.,,,18/05/2023,0,0,0,0,"11529,49","11529,49",0
121386,58199,VALGANCICLOVIR SANDOZ 450 mg comp.rec.x 60,66,DIS0066,FARMANET S.A.,,,24/01/2023,0,0,0,0,"130001,53","130001,53",0
121653,58594,TIXIREN 1 mg comp.rec.x 56,66,DIS0066,FARMANET S.A.,,,14/06/2023,0,0,0,0,"76192,50417","76192,50417",0
123380,58941,ALGISPRAY env.x 187 g,66,DIS0066,FARMANET S.A.,,,12/01/2024,0,0,0,0,"10261,346","10261,34583",0
123416,59041,TRIXACAR comp.rec.x 90,66,DIS0066,FARMANET S.A.,,,23/05/2023,0,0,0,0,"1281408,98","1281408,98",0
123484,58955,ZUTRAB 400 mg/16 ml a.x 1,66,DIS0066,FARMANET S.A.,,,31/03/2023,0,0,0,0,"144979,6","144979,6",0
